AWID,NDID,NDIC,
Z237,SULID,LE,411106N0032630E
Z237,SISMO,LE,403630N0030842E
Z237,AKAMU,LE,393930N0022818E
Z237,ADX,LE,393300N0022348E
Z237,OKITI,LE,390700N0012642E
Z238,PTC,LE,392536N0031524E
Z238,CDP,LE,394154N0032606E
Z238,CHELY,LE,410430N0043018E
Z24,GEWAH,WI,032848N0981148E
Z24,KUCAN,WI,032342N0975154E
Z24,DOTUX,WI,031018N0971718E
Z24,SINAB,WI,022430N0961936E
Z24,MOROK,LF,472348N0063918E
Z24,AKITO,LF,471248N0063854E
Z24,DOMIL,LF,465730N0061854E
Z24,BOLGI,LF,464006N0055618E
Z24,LIRKO,LF,463418N0054854E
Z24,LET,SK,041118S0695624W
Z24,SPRIN,SB,043600S0694736W
Z24,VUKEB,SB,045548S0694036W
Z24,OPURO,SB,055006S0692112W
Z24,ARNUB,SB,061536S0691200W
Z24,UBLUN,SB,074124S0684112W
Z24,JULIA,SB,091236S0680812W
Z24,RCO,SB,095236S0675418W
Z24,PADUP,SB,102924S0673148W
Z240,NESUL,LF,410430N0070154E
Z240,RENKO,LF,410824N0074954E
Z240,PELOS,LI,410942N0080942E
Z242,SOVAN,LI,425006N0115330E
Z242,TIMOV,LI,422936N0115400E
Z242,TAQ,LI,421254N0114400E
Z243,OGLAB,UA,465300N0745900E
Z243,ESADO,UA,470606N0760036E
Z243,MADEV,UA,471900N0770330E
Z243,OBAPI,UA,472530N0773700E
Z243,IBDAS,UA,473412N0782430E
Z243,KABIZ,UA,475554N0802700E
Z243,NINKO,UA,471748N0810818E
Z243,FORMO,UA,470536N0813936E
Z245,ZAR,LE,413930N0010154W
Z245,KONKE,LE,410200N0014636W
Z245,TERSA,LE,404330N0020818W
Z245,CJN,LE,402218N0023242W
Z246,HERON,EG,552036N0050000W
Z246,DAUNT,EG,552506N0045248W
Z247,HERON,EG,552036N0050000W
Z247,AKODA,EG,552142N0044942W
Z248,OSMEG,EG,550824N0040606W
Z248,LUCCO,EG,552048N0043342W
Z249,OSMEG,EG,550824N0040606W
Z249,SUDBY,EG,551748N0041606W
Z25,AKROM,YB,182112S1464800E
Z25,ALBUX,YB,200118S1481254E
Z25,JAKAL,RJ,330342N1341406E
Z25,MAYVE,RJ,321254N1332036E
Z25,YACKL,RJ,305748N1320248E
Z25,KALGU,RJ,301224N1311724E
Z25,DES,WI,033700N0985100E
Z25,ISKOS,WI,034554N0981200E
Z25,JILAT,WI,042430N0971124E
Z25,ASARO,WI,044324N0965112E
Z250,LUCCO,EG,552048N0043342W
Z250,SUMIN,EG,551948N0040318W
Z250,HAVEN,EG,552742N0025948W
Z253,VADLA,EF,694506N0284742E
Z253,KIROW,EN,694324N0295206E
Z253,TRO,EN,694212N0185948E
Z253,LENSA,EN,694400N0200000E
Z253,TINOS,EN,694730N0261342E
Z254,GOVGO,LI,431036N0102006E
Z254,ELB,LI,424348N0102342E
Z254,DEDOM,LI,420700N0102600E
Z254,BATOX,LI,411248N0100924E
Z254,OKIDO,LI,404948N0094924E
Z255,KOGAV,ES,600454N0171348E
Z255,UMSAK,ES,612530N0142300E
Z255,OSKOK,EN,621912N0121542E
Z255,VEVOD,EN,624948N0111718E
Z257,MMD,LF,492330N0050730E
Z257,RENSA,LF,493200N0045306E
Z258,WAPOU,NZ,394254S1742036E
Z258,ATNUV,NZ,392512S1741636E
Z258,NP,NZ,390024S1741100E
Z258,ESEBA,EN,600048N0122330E
Z258,ADOPI,EN,601924N0092300E
Z258,VATEB,EN,604054N0070742E
Z259,KSD,ES,592630N0131954E
Z259,TEKVA,ES,595906N0124312E
Z259,ESEBA,EN,600048N0122330E
Z26,EBROX,LE,404230N0011354E
Z26,LATRO,LE,414618N0013706E
Z26,NADAR,RJ,335006N1362400E
Z26,ALUYO,RJ,324600N1350718E
Z26,TONAR,RJ,294906N1314842E
Z26,DUMDO,FA,331506S0192618E
Z26,ERDAS,FA,332448S0191112E
Z26,DES,WI,033700N0985100E
Z26,KABUP,WI,041206N0981030E
Z26,ISLEN,WI,050424N0971518E
Z26,CZS,SB,073624S0724624W
Z26,OPURO,SB,055006S0692112W
Z26,SOTLI,SB,041436S0662012W
Z26,TFE,SB,032318S0644342W
Z262,KEC,RJ,332654N1354742E
Z262,ALUYO,RJ,324600N1350718E
Z263,SOBDU,EN,604630N0071624E
Z263,ADOPI,EN,601924N0092300E
Z265,TOGMI,ES,614542N0193224E
Z265,OXOTI,ES,624506N0133124E
Z265,TIGBA,EN,625612N0120730E
Z27,TAVLA,FA,223724S0281736E
Z27,EKBAP,FA,233100S0280700E
Z27,EVIPI,FA,245200S0275054E
Z27,IMPAL,RJ,330600N1351206E
Z27,YUUPA,RJ,323630N1342654E
Z27,YACKL,RJ,305748N1320248E
Z27,ODEGI,GC,265342N0161724W
Z27,BIPET,GC,250000N0162130W
Z278,PIXEG,EN,573000N0045748E
Z278,UNBUD,EN,580748N0051030E
Z279,BEDIK,EN,583930N0071512E
Z279,BADAB,EN,590418N0060124E
Z28,OBOKA,ED,504442N0072018E
Z28,OLPEX,ED,505354N0065942E
Z28,NEREL,ED,510518N0063348E
Z28,DIBIR,ED,511636N0060730E
Z28,BEL,SB,012306S0482842W
Z28,LUIZA,SB,015848S0484706W
Z28,MOXUG,SB,034806S0494318W
Z28,ESMUT,SB,041330S0494612W
Z28,BODAB,SB,060712S0500006W
Z28,MAVNO,SB,082112S0491800W
Z280,IPMOD,EN,594424N0081748E
Z280,ULVOS,EN,593312N0063924E
Z281,ODINU,EN,594100N0063630E
Z281,OTSOS,EN,602142N0070706E
Z282,LMA,ED,512218N0062342E
Z282,NETEX,ED,511942N0061618E
Z282,DIBIR,ED,511636N0060730E
Z283,VEBAK,ED,512730N0062054E
Z283,NETEX,ED,511942N0061618E
Z283,ZELTI,ED,510842N0060954E
Z283,MODRU,ED,510106N0060524E
Z283,SUMAS,EH,505636N0060100E
Z283,NAVAK,EH,504936N0055506E
Z283,PINUS,EH,504548N0055148E
Z283,LNO,EB,503512N0054236E
Z283,SOPOK,EB,501512N0054624E
Z283,RITAX,EB,500442N0054824E
Z283,IDOSA,EB,494430N0055212E
Z284,ATLAP,EN,600848N0094800E
Z284,BOBGA,EN,600454N0081742E
Z284,REVTA,EN,595200N0062136E
Z285,TINIG,EN,600036N0062100E
Z285,AGEKU,EN,601206N0081742E
Z285,ADOPI,EN,601924N0092300E
Z286,KEKOD,EN,613918N0073442E
Z286,LUNUR,EN,605024N0060506E
Z286,FLS,EN,601842N0051242E
Z287,TUTOP,EN,620000N0052712E
Z287,NIDGI,EN,610342N0044836E
Z288,OLDAS,EN,610412N0051018E
Z288,TUMIM,EN,614330N0055530E
Z289,GEDLU,EN,594842N0053530E
Z289,INTUM,EN,605812N0055100E
Z289,TUMIM,EN,614330N0055530E
Z29,GAKIA,RJ,274900N1272512E
Z29,GANEK,RJ,270142N1255348E
Z29,BORDO,RC,260100N1240000E
Z29,GEPOM,FA,290730S0303506E
Z29,BEBAS,FA,274918S0293654E
Z29,EPSAK,FA,271154S0290942E
Z29,UNPOM,FA,264148S0285200E
Z29,OBOKA,ED,504442N0072018E
Z29,ROCUH,ED,505200N0065748E
Z29,TINIK,EH,510824N0060600E
Z29,TORNU,EH,511100N0055000E
Z29,PAZ,SL,163042S0681400W
Z29,TERAX,SL,164300S0671812W
Z29,PUNAV,SL,170136S0655306W
Z29,SALBI,SL,171942S0643030W
Z29,VIR,SL,173736S0630854W
Z29,GAVOS,SL,175930S0614812W
Z29,EDRUS,SL,185654S0581730W
Z29,ENTOM,SL,185830S0574912W
Z293,VEPET,LF,494236N0013006E
Z293,KOLIV,LF,491800N0013412E
Z294,PESUK,LF,491242N0001730E
Z294,LUKIP,LF,491900N0002948E
Z295,LGL,LF,484724N0003148E
Z295,PEXIR,LF,491212N0003648E
Z299,NONVU,EN,633136N0105324E
Z299,GOGOX,EN,632300N0094330E
Z299,DEKEB,EN,631748N0090512E
Z299,KVB,EN,630706N0074836E
Z3,ETAGO,ED,484342N0092736E
Z3,LBU,ED,485448N0092024E
Z3,TAGIK,ED,491142N0085700E
Z3,KETEG,ED,492712N0085912E
Z3,EBATU,ED,493054N0085942E
Z3,VATAK,ED,493712N0090030E
Z3,BATGA,ED,495524N0090312E
Z3,ABUMO,ED,500830N0085524E
Z3,EKAXU,SB,195530S0405436W
Z3,OPLOX,SB,195136S0410200W
Z3,PULKU,SB,190618S0422624W
Z3,OPLUT,SB,185136S0425412W
Z3,EGBIG,SB,184718S0430200W
Z3,MOSTI,SB,184342S0430836W
Z3,PUGVA,SB,181824S0435648W
Z3,EDNUK,SB,181448S0440354W
Z3,RORIP,SB,180318S0442600W
Z3,ORETI,SB,175248S0444530W
Z3,IROBI,SB,174000S0451012W
Z3,VARIT,SB,171824S0454636W
Z3,OPGOL,SB,164942S0463406W
Z3,MOLTI,SB,162318S0471436W
Z3,GELVA,SB,155218S0480118W
Z3,TUBIN,FA,300200S0301754E
Z3,NAMGU,FA,301706S0294800E
Z3,EVUVA,FA,304536S0283542E
Z3,ETLUR,FA,305424S0281254E
Z3,XADUP,FA,310048S0275612E
Z3,IXAKU,FA,312230S0265848E
Z3,XABDO,FA,313248S0263048E
Z3,ESVAX,FA,322600S0240006E
Z3,AVEXA,FA,323836S0232248E
Z3,ETKAL,FA,325448S0223336E
Z3,GADNU,FA,332854S0210630E
Z3,ESRUK,FA,335812S0194824E
Z3,ABANG,WI,055236N0952018E
Z3,BAC,WI,053124N0952518E
Z3,UDODO,WI,045136N0955606E
Z3,IVRAR,WI,040254N0961500E
Z3,MIMIL,WI,034406N0964730E
Z3,DOTUX,WI,031018N0971718E
Z3,UNVIV,WI,021624N0975742E
Z3,BPL,VA,231700N0772012E
Z3,OSEPU,VA,230912N0765906E
Z3,IID,VA,224236N0754648E
Z3,OSRUB,VA,223606N0752812E
Z3,ANGUP,VA,211942N0741542E
Z3,AKTIV,VA,201454N0731530E
Z3,BBB,VA,190512N0725230E
Z30,LUPEV,LK,490036N0143336E
Z30,VAKLA,LK,491800N0144406E
Z30,VOZ,LK,493154N0145230E
Z30,YSV,MS,134130N0890700W
Z30,ILOTI,MH,125342N0884018W
Z30,NOROS,MH,124624N0883618W
Z30,DORLA,MH,115906N0881154W
Z30,SETRI,MH,074548N0860354W
Z30,LIXAS,SE,012500N0825612W
Z30,KODES,FA,330842S0184518E
Z30,GEXIP,FA,321500S0191500E
Z30,APKEK,FA,303142S0201018E
Z30,IMKIV,FA,282406S0211536E
Z301,RN,OP,333624N0730736E
Z301,BELKO,OP,330254N0723736E
Z301,OLVIB,OP,322800N0720700E
Z301,LEBIB,OP,313518N0713606E
Z301,SAGAD,OP,310324N0711742E
Z301,KUMMI,OP,301318N0704912E
Z301,MORBA,OP,283230N0694724E
Z301,AKMEN,OP,272406N0690542E
Z301,NANDI,OP,263800N0683800E
Z301,NH,OP,261300N0682306E
Z301,BADUL,OP,251342N0672824E
Z301,KC,OP,245442N0671054E
Z302,PS,OP,335842N0713100E
Z302,REVNO,OP,332824N0711754E
Z302,PAKTA,OP,331912N0711354E
Z302,SIRAJ,OP,325818N0710454E
Z302,POLIB,OP,312900N0702800E
Z302,ALBIV,OP,301454N0695712E
Z302,JAKSI,OP,283200N0691600E
Z302,KAPRO,OP,273712N0685500E
Z302,ISNAL,OP,264300N0683424E
Z302,NH,OP,261300N0682306E
Z302,BADUL,OP,251342N0672824E
Z302,KC,OP,245442N0671054E
Z303,ERTIP,LF,480806N0042424E
Z303,NANOP,LF,481542N0041424E
Z303,URELO,LF,483218N0034354E
Z303,OKIPA,LF,483642N0033348E
Z303,QT,OP,301530N0665612E
Z303,DORAL,OP,302106N0672424E
Z303,DADLO,OP,302918N0680624E
Z303,BHATI,OP,305318N0701754E
Z303,SAGAD,OP,310324N0711742E
Z303,GOJRA,OP,311706N0724812E
Z303,LAXEB,OP,312612N0735512E
Z303,LA,OP,313112N0742400E
Z304,RN,OP,333624N0730736E
Z304,MOXIT,OP,332130N0724330E
Z304,DAMTO,OP,325400N0715936E
Z304,SARIT,OP,313500N0695000E
Z304,ZB,OP,312124N0692736E
Z304,MOMKA,OP,304706N0680736E
Z304,KADLA,OP,302654N0672148E
Z304,QT,OP,301530N0665612E
Z305,LA,OP,313112N0742400E
Z305,ADNIM,OP,314848N0740254E
Z305,SASVI,OP,323812N0730700E
Z305,BELKO,OP,330254N0723736E
Z305,KALMI,OP,333254N0720130E
Z305,MILOT,OP,335130N0713930E
Z305,PS,OP,335842N0713100E
Z305,OH,NZ,401236S1752330E
Z305,IDGEB,NZ,400354S1752724E
Z305,BENSE,NZ,395512S1753112E
Z305,IDLUR,NZ,394924S1753348E
Z306,KC,OP,245442N0671054E
Z306,BADUL,OP,251342N0672824E
Z306,NH,OP,261300N0682306E
Z306,BIMLA,OP,263618N0684300E
Z306,ZOHAR,OP,271600N0691700E
Z306,RK,OP,282200N0701624E
Z306,SANOG,OP,295724N0715118E
Z306,ZAMBU,OP,302030N0721500E
Z306,FALSA,OP,315000N0735000E
Z306,LAXOV,OP,320412N0734118E
Z306,INDEK,OP,324600N0731600E
Z306,PUNOP,OP,331136N0731142E
Z306,ISDUR,OP,332430N0730936E
Z306,RN,OP,333624N0730736E
Z307,NUPGO,EN,640754N0114100E
Z307,ELSID,EN,643630N0113630E
Z307,KC,OP,245442N0671054E
Z307,BADUL,OP,251342N0672824E
Z307,NH,OP,261300N0682306E
Z307,IGLAB,OP,264148N0683212E
Z307,DAMLI,OP,273900N0685224E
Z307,SAROJ,OP,283306N0691106E
Z307,MATBA,OP,301506N0694942E
Z307,TEMAV,OP,312900N0701530E
Z307,PAKPI,OP,325254N0704636E
Z307,HANGU,OP,332912N0710024E
Z307,PS,OP,335842N0713100E
Z308,GIR,LE,415554N0024618E
Z308,SLL,LE,413112N0020636E
Z31,DEKOV,ED,505348N0141300E
Z31,GOLOP,LK,503506N0142942E
Z31,ONC,RJ,272600N1284154E
Z31,BISIS,RJ,264724N1263300E
Z31,ENTOK,RJ,261912N1245954E
Z31,BORDO,RC,260100N1240000E
Z31,XAGEN,FA,260342S0271906E
Z31,XANRO,FA,262506S0265236E
Z31,EXOKU,FA,264012S0263442E
Z31,IMSIR,FA,275948S0245800E
Z31,NESUS,FA,304030S0214554E
Z31,XALVA,FA,322230S0193400E
Z31,MABGO,SB,215512S0481942W
Z31,PUMUS,SB,215824S0482512W
Z31,ANSOK,SB,222336S0490942W
Z31,ESILO,SB,223024S0492324W
Z31,DEXOV,SB,224324S0494954W
Z31,ENTUN,SB,224554S0495500W
Z31,AKTIT,SB,230154S0502812W
Z31,LON,SB,232024S0510648W
Z31,CARMO,SB,234730S0514500W
Z31,SIGAR,SB,240306S0520718W
Z31,ESKUM,SB,241406S0522336W
Z31,ILMIS,SB,244048S0530330W
Z31,KUDUX,SB,251330S0535254W
Z31,FOZ,SB,253500S0543012W
Z31,AKNON,YB,273830S1524242E
Z31,COWIE,YB,274024S1525206E
Z31,MAYSO,YB,274130S1525736E
Z31,LAGOB,YB,274542S1532006E
Z31,GOMOL,YB,281006S1533012E
Z31,SEMAJ,YB,284036S1535342E
Z310,LILSI,EH,522824N0052054E
Z310,OMORU,EH,522112N0051618E
Z310,SUSET,EH,520742N0050754E
Z310,ORCAV,EH,515824N0050206E
Z310,BATAK,EH,513418N0044718E
Z310,WOODY,EH,512418N0042200E
Z311,BATAK,EH,513418N0044718E
Z311,BEKEM,EB,512554N0043448E
Z311,NIK,EB,510954N0041100E
Z313,UCL,MU,213618N0813200W
Z313,PERPU,MU,201212N0814748W
Z313,LACET,MU,200000N0815000W
Z315,IZIMA,UA,432236N0770506E
Z315,TIRBA,UA,433454N0773030E
Z315,BAGNA,UA,434754N0775718E
Z315,ALUGI,UA,434748N0780818E
Z315,GASBU,UA,434642N0791530E
Z315,BERTO,UA,433200N0794824E
Z316,OSKOM,EN,590924N0073000E
Z316,RIPAM,EN,591942N0094500E
Z317,ORTUL,UK,505906N0250012E
Z317,PIGUM,UK,491554N0240042E
Z317,RUMUK,UK,480136N0232036E
Z318,RLP,LF,475424N0051500E
Z318,BOLLY,LF,480530N0040906E
Z319,KENAP,LF,495730N0040536E
Z319,XERAM,LF,493548N0040400E
Z319,SOTUS,LF,492248N0040300E
Z32,IPLAV,YB,174506S1393154E
Z32,TERAR,YB,175612S1384906E
Z32,RYUKI,RJ,273724N1321430E
Z32,YUSKE,RJ,262330N1281418E
Z32,BOBSI,LF,461924N0045906E
Z32,MABES,LF,462024N0051554E
Z32,RONLA,LF,462106N0052518E
Z32,MOREG,LF,462336N0060024E
Z32,GLEND,LS,462430N0061442E
Z32,MOLUS,LF,462636N0064048E
Z32,SIDUR,SB,224518S0441306W
Z32,PAI,SB,222718S0435024W
Z32,TOKIM,SB,215530S0441136W
Z32,MAVGU,SB,212718S0440900W
Z32,PAKIB,SB,211448S0440748W
Z32,DEJAN,SB,204612S0440518W
Z32,BUTOD,SB,204100S0440448W
Z32,NITLU,SB,203036S0440348W
Z32,BHZ,SB,195006S0440012W
Z320,LUNIP,EN,591100N0111854E
Z320,LILBA,EN,604936N0114448E
Z320,GIGNI,EN,620000N0112906E
Z320,VEVOD,EN,624948N0111718E
Z321,ALUVA,EN,592330N0045812E
Z321,LAPOT,EN,583800N0042624E
Z322,KARLI,EN,570000N0053024E
Z322,UNBUD,EN,580748N0051030E
Z322,ALUVA,EN,592330N0045812E
Z323,ELGIK,EN,572936N0065236E
Z323,RIVEX,EN,582454N0063136E
Z323,BADAB,EN,590418N0060124E
Z324,AMSEV,EN,574030N0084806E
Z324,RIVEX,EN,582454N0063136E
Z325,UVEPI,EN,632412N0091224E
Z325,KVB,EN,630706N0074836E
Z326,TINIG,EN,600036N0062100E
Z326,NULNO,EN,593342N0080942E
Z326,ULMUG,EN,591118N0093412E
Z33,EPSEK,FQ,232718S0313348E
Z33,TIDUP,FA,242418S0295012E
Z33,UTUPU,FA,242924S0294048E
Z33,APMUX,FA,243436S0293124E
Z33,NESAG,FA,245648S0285106E
Z33,AMB,YB,273830S1524300E
Z33,EMPUM,YB,275200S1523530E
Z33,IDNER,YB,285230S1530254E
Z33,TEDEB,YB,291148S1532348E
Z330,ELVIX,ES,552442N0140542E
Z330,KOTAM,ES,560800N0145012E
Z330,TEMLI,ES,564042N0152300E
Z330,VIBAR,ES,573442N0162324E
Z330,INWIQ,ES,585618N0173006E
Z331,WDR,OE,203018N0451218E
Z331,EGMOT,OE,211018N0434754E
Z331,OBSAM,OE,211918N0432824E
Z331,DEKLO,OE,215442N0412106E
Z331,VEMEM,OE,221554N0400118E
Z334,VEBAK,ED,512730N0062054E
Z334,MILGI,ED,511148N0060730E
Z34,RYUKI,RJ,273724N1321430E
Z34,TETTA,RJ,261506N1285954E
Z34,ETGEB,FA,323012S0283506E
Z34,UTOXO,FA,313624S0293100E
Z34,DUKMU,FA,302248S0304500E
Z34,CIA,SB,153924S0560642W
Z34,DONRE,SB,161606S0562324W
Z34,PABEX,SB,174748S0570536W
Z34,REALY,SB,182418S0572242W
Z34,NISDI,SB,190100S0573954W
Z34,FATAL,SB,193642S0572030W
Z34,LITOK,SB,221700S0555130W
Z34,TILPO,SB,223300S0554224W
Z344,AMRIV,EH,514118N0024000E
Z344,ABNED,EH,515100N0031018E
Z345,POMIR,UT,383500N0713800E
Z345,IVNAR,UT,391500N0702800E
Z345,MIRVI,UT,393254N0695412E
Z345,ABTED,UZ,395212N0691736E
Z345,PF,UT,400336N0685642E
Z347,POKAV,LI,405024N0112400E
Z347,OKIDO,LI,404948N0094924E
Z347,MINKA,LI,404912N0085118E
Z348,RENDO,ED,511642N0135306E
Z348,IVDUF,ED,511400N0143448E
Z348,NAROX,ED,511212N0150036E
Z348,EKSEK,EP,510742N0153642E
Z348,ULGIL,EP,510554N0160112E
Z349,TOMTI,EP,505712N0151736E
Z349,EKSEK,EP,510742N0153642E
Z35,OVMIS,YB,162418S1310024E
Z35,JULES,YB,150930S1304636E
Z35,MOTRU,YB,135736S1304642E
Z35,DN,YB,122524S1305424E
Z35,TONSU,ED,495812N0111336E
Z35,BAROB,ED,495724N0113700E
Z35,RONIG,ED,495648N0115600E
Z35,ODOMO,ED,495612N0122036E
Z35,LOMKI,LK,495436N0131430E
Z35,ETMIT,FB,231248S0273742E
Z35,ITROL,FA,250206S0272606E
Z35,FLZ,SB,034618S0383254W
Z35,DIANA,SB,041712S0380718W
Z35,TENUB,SB,042830S0375806W
Z35,MSS,SB,051148S0372154W
Z35,RATEP,SB,054148S0355300W
Z35,NTL,SB,055430S0351454W
Z35,SAFUC,SB,065412S0350618W
Z35,REC,SB,080812S0345536W
Z35,UKARI,SB,084954S0352148W
Z35,MCE,SB,093036S0354712W
Z35,DENDO,SB,101448S0362548W
Z35,ARU,SB,105854S0370436W
Z35,ARURU,SB,115630S0374130W
Z35,SVD,SB,125424S0381918W
Z35,OSENI,SB,135512S0382842W
Z35,RAIRA,SB,153748S0390600W
Z35,GETPO,SB,162630S0390500W
Z35,CARAM,SB,170600S0391248W
Z35,ISILA,SB,181148S0393742W
Z35,GIDOD,SB,193724S0400200W
Z35,VRI,SB,201536S0401706W
Z35,MABSI,SB,205406S0403406W
Z35,UTKIR,SB,214148S0411824W
Z35,AWAKE,SB,220812S0413712W
Z35,MCA,SB,222042S0414606W
Z35,NISTU,SB,224018S0415936W
Z35,ADA,SB,224848S0420542W
Z35,KOVGO,SB,231830S0431618W
Z35,NAXOP,SB,233054S0440924W
Z35,PORNA,SB,233224S0441536W
Z35,MANLO,SB,234748S0452430W
Z35,VUKIK,SB,235054S0453842W
Z35,UKDAN,SB,235900S0461548W
Z35,REDOS,SB,235300S0463130W
Z35,EGOKI,SB,235054S0463648W
Z35,TEPAB,SB,234924S0464048W
Z35,UKATU,SB,234348S0465312W
Z35,MUBKI,SB,233854S0470400W
Z35,SCB,SB,233024S0472242W
Z353,ROTUM,GC,250000N0154712W
Z353,ODEGI,GC,265342N0161724W
Z36,OBANI,ED,521442N0140612E
Z36,POGAB,ED,515042N0135900E
Z36,SISGO,ED,514406N0135706E
Z36,BEBKU,ED,512724N0135212E
Z36,PIKIB,ED,505336N0134236E
Z36,MAREM,LK,504254N0133742E
Z36,TEVAP,FQ,244430S0320006E
Z36,DUSKO,FA,251030S0312400E
Z36,PKV,FA,252254S0310642E
Z36,TILIR,FA,254654S0304642E
Z36,OKRIP,FA,255300S0304136E
Z36,ESVEV,FA,255912S0303618E
Z36,UTSEV,FA,263154S0300836E
Z36,WRV,FA,274630S0290412E
Z36,IXARA,FA,275830S0285342E
Z36,OKDIN,FA,280918S0282924E
Z36,XORER,FA,281736S0281036E
Z36,IXEKI,FA,283042S0274036E
Z36,EPTOT,FA,283806S0272342E
Z36,NIDIG,FA,284806S0270018E
Z36,UTONU,FA,285218S0264836E
Z36,BLV,FA,290600S0261800E
Z36,UDIRA,SB,225800S0425330W
Z36,PCX,SB,224254S0425124W
Z36,ISRIN,SB,220930S0425700W
Z36,EPKAX,SB,214506S0430100W
Z36,DAKDA,SB,211654S0430536W
Z36,TOKUR,SB,204836S0431012W
Z36,UBKEB,SB,202206S0432854W
Z36,EVMET,SB,201554S0433318W
Z36,ASASI,SB,194606S0435406W
Z36,CNF,SB,193330S0440254W
Z36,PENTE,SB,185754S0440000W
Z36,PUGVA,SB,181824S0435648W
Z36,LOKEX,SB,170912S0435118W
Z36,ASUPU,SB,165706S0435018W
Z36,RETOL,SB,155106S0434300W
Z36,OPRAS,SB,145530S0433618W
Z36,ASGOD,SB,145012S0433542W
Z36,SELPU,SB,142906S0433318W
Z36,SIRIG,SB,140330S0433012W
Z36,DOBNU,SB,131554S0432430W
Z36,MUGAV,SB,113718S0420724W
Z36,ILVUS,SB,092148S0403342W
Z36,PUBIN,SB,092400S0382436W
Z36,TODPO,SB,092406S0381512W
Z364,SOMAT,UM,515542N0252218E
Z364,SOGBI,EY,541248N0251148E
Z366,ABROK,UK,513536N0290154E
Z366,TEBHE,UM,530836N0293500E
Z366,NEZGI,UM,533700N0294536E
Z366,NINKI,UM,534754N0294948E
Z366,NALWE,UM,541306N0295936E
Z366,LEHNE,UM,544836N0301348E
Z366,VTB,UM,550742N0302136E
Z367,SOGBI,EY,541248N0251148E
Z367,AKPOZ,UM,535730N0250230E
Z367,IRFIL,UM,524836N0242148E
Z367,SURUG,UM,523336N0241318E
Z367,TOSPO,EP,520100N0233954E
Z367,KEFIR,LZ,492106N0215524E
Z368,BIGLU,UM,514324N0233236E
Z368,SURUG,UM,523336N0241318E
Z369,BRT,UM,520636N0235318E
Z369,OSMUS,UM,535342N0264324E
Z37,UTIMO,FA,304242S0301506E
Z37,NEXUL,FA,312136S0291448E
Z37,AXOXI,FA,321218S0275406E
Z37,XARVI,FA,324124S0262636E
Z37,XOXOR,FA,325006S0255942E
Z37,GABGO,FA,334006S0231724E
Z370,FORMO,UA,470536N0813936E
Z370,BURID,UA,470236N0810054E
Z370,INLUL,UA,463730N0803448E
Z370,GIGDA,UA,461942N0801636E
Z370,RIKPI,UA,455224N0794912E
Z370,ATPOR,UA,445124N0784954E
Z370,DOTAL,UA,440748N0780906E
Z370,BAGNA,UA,434754N0775718E
Z370,TIRBA,UA,433454N0773030E
Z370,IZIMA,UA,432236N0770506E
Z370,EKLAT,UA,432230N0753236E
Z370,BINRI,UA,432606N0751312E
Z370,AGLEK,UA,433048N0744742E
Z370,DEKED,UA,433654N0741306E
Z370,TOMGO,UA,434148N0734454E
Z370,RISAS,UA,435854N0715248E
Z371,GEVRU,ES,604436N0141948E
Z371,ARPIV,ES,613912N0131000E
Z371,OSKOK,EN,621912N0121542E
Z373,CMB,LF,501342N0030906E
Z373,ARVOL,EB,503248N0032948E
Z38,DUGPA,FA,261330S0222536E
Z38,AVUSA,FA,272954S0221330E
Z38,NISOP,YM,283642S1222524E
Z38,MULDM,YM,294706S1202836E
Z38,BUNGL,YM,302018S1193142E
Z38,YAHMO,YM,304300S1185148E
Z38,KELLA,YM,313254S1173924E
Z38,LAVEX,YM,315324S1165612E
Z38,PH,YM,315642S1155736E
Z380,FODIK,UA,422218N0692630E
Z380,ARSUL,UA,422600N0685000E
Z380,EDIBA,UA,424518N0682348E
Z380,RELRU,UA,424924N0681812E
Z380,KARIM,UA,431136N0674736E
Z380,POBEK,UA,432536N0672754E
Z380,ERMEK,UA,441248N0661954E
Z380,ORTEG,UA,444148N0653348E
Z388,CHI,LI,450418N0121654E
Z388,ABMOG,LI,444254N0105812E
Z388,BETMU,LI,444024N0104918E
Z388,EKPAL,LI,442906N0100948E
Z388,KALMO,LI,441918N0093542E
Z388,OTMUV,LI,441142N0090318E
Z388,IXITO,LI,440806N0084812E
Z388,EGHIN,LI,440324N0081318E
Z39,NENUM,ED,483218N0125654E
Z39,GONBA,ED,484118N0130436E
Z39,LALIN,ED,485248N0131430E
Z39,DOLUP,LK,490712N0132342E
Z39,BUDWA,LK,491718N0133754E
Z39,IPDUL,LK,492518N0134912E
Z39,APRAQ,LK,493854N0140724E
Z39,TETAN,FA,333948S0192500E
Z39,TEXIS,FA,331554S0202254E
Z39,EGRUP,FA,311006S0231542E
Z39,IBTEK,FA,294306S0251248E
Z39,BLV,FA,290600S0261800E
Z4,ALAGO,ED,474800N0092748E
Z4,ARSUT,ED,481000N0091942E
Z4,UDIRA,SB,225800S0425330W
Z4,KOVGO,SB,231830S0431618W
Z4,UTPOB,SB,232912S0432830W
Z4,BITAK,SB,233748S0433818W
Z4,VUDAV,SB,240048S0440300W
Z4,AKNUB,SB,242942S0443424W
Z4,FEITO,SB,253930S0455324W
Z4,DOKRO,SB,262336S0464430W
Z4,EVPIB,SB,263600S0465912W
Z4,ANDEB,SB,264324S0470754W
Z4,EGDED,SB,265312S0471936W
